environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
respiratory_null_response_v1,respiratory,null_response,4,WDR,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.574,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.604,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.607,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.584,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.584,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.575,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WDR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.575,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.683,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.683,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.709,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.709,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.702,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.702,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.701,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.701,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.597,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.599,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.644,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.649,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.645,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.651,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.651,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.597,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.599,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.644,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.649,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.645,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.651,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.651,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.787,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.787,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.796,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.796,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.794,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,CWPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.763,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.748,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.707,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,exact_behavior,none,masked,200,0.045,0.023852543,False,True,True,True,0.667,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.941,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.939,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.974,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,DR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.974,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,FQE,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.865,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.807,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.807,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.794,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.998,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.998,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.997,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,IS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.997,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.768,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.752,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.707,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,exact_behavior,none,masked,200,0.07,0.04215217183,False,True,True,True,0.66,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.955,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.953,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.974,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,PDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.974,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.781,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.781,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.792,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.792,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.785,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.785,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.786,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WDR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.786,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.774,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.774,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.8,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.787,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.787,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.794,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.794,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.793,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.787,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
